style,pattern_name,time_step,kick,snare,hihat,tom1,tom2
rock,rock_44,10,0,0,0,0,0
rock,rock_44,11,0,0,0,0,0
rock,rock_44,12,0,1,0,0,0
rock,rock_44,13,0,1,0,0,0
rock,rock_44,14,0,0,0,0,0
rock,rock_44,15,0,0,0,0,0
rock,rock_45,0,0,0,0,0,0
rock,rock_45,1,0,0,0,0,0
rock,rock_45,2,0,0,0,0,0
rock,rock_45,3,0,0,0,0,0
rock,rock_45,4,1,1,0,0,1
rock,rock_45,5,0,0,0,0,0
rock,rock_45,6,1,1,0,0,1
rock,rock_45,7,0,0,0,0,0
rock,rock_45,8,1,1,0,0,1
rock,rock_45,9,0,1,0,0,0
rock,rock_45,10,1,1,0,0,0
rock,rock_45,11,0,1,0,0,0
rock,rock_45,12,0,1,0,0,0
rock,rock_45,13,0,1,0,0,0
rock,rock_45,14,0,1,0,0,0
rock,rock_45,15,0,0,0,0,0
rock,rock_46,0,0,0,0,0,0
rock,rock_46,1,0,0,0,0,0
rock,rock_46,2,0,0,0,0,0
rock,rock_46,3,0,0,0,0,0
rock,rock_46,4,0,0,0,0,0
rock,rock_46,5,0,0,0,0,0
rock,rock_46,6,0,0,0,0,0
rock,rock_46,7,0,0,0,0,0
rock,rock_46,8,0,0,0,0,0
rock,rock_46,9,0,0,0,0,0
rock,rock_46,10,1,1,1,0,0
rock,rock_46,11,1,1,1,0,0
rock,rock_46,12,1,1,1,0,0
rock,rock_46,13,1,1,1,0,0
rock,rock_46,14,1,1,0,0,0
rock,rock_46,15,0,0,0,0,0
rock,rock_47,0,1,0,0,0,0
rock,rock_47,1,0,0,0,0,0
rock,rock_47,2,0,0,0,0,0
rock,rock_47,3,1,0,0,0,0
rock,rock_47,4,0,1,0,0,0
rock,rock_47,5,0,0,0,0,0
rock,rock_47,6,0,0,0,0,0
rock,rock_47,7,0,1,0,0,0
rock,rock_47,8,1,0,0,0,0
rock,rock_47,9,0,1,0,0,0
rock,rock_47,10,0,1,0,0,0
rock,rock_47,11,0,0,0,0,0
rock,rock_47,12,0,1,0,0,0
rock,rock_47,13,0,0,0,0,1
rock,rock_47,14,0,0,0,1,0
rock,rock_47,15,0,0,0,0,0
rock,rock_48,0,0,0,0,0,0
rock,rock_48,1,0,0,0,0,0
rock,rock_48,2,0,0,0,0,1
rock,rock_48,3,0,0,0,0,0
rock,rock_48,4,0,1,0,0,0
rock,rock_48,5,0,0,0,0,0
rock,rock_48,6,0,1,0,0,1
rock,rock_48,7,0,0,0,0,0
rock,rock_48,8,0,0,0,1,0
rock,rock_48,9,0,0,0,0,0
rock,rock_48,10,0,1,0,0,0
rock,rock_48,11,0,1,0,0,0
rock,rock_48,12,0,1,0,0,0
rock,rock_48,13,0,1,0,0,0
rock,rock_48,14,0,0,0,0,1
rock,rock_48,15,0,0,0,0,0
rock,rock_49,0,1,0,0,0,0
rock,rock_49,1,0,0,0,0,0
rock,rock_49,2,0,1,0,0,0
rock,rock_49,3,0,0,0,0,0
rock,rock_49,4,1,0,0,0,0
rock,rock_49,5,0,0,0,0,0
rock,rock_49,6,0,1,1,0,0
rock,rock_49,7,0,0,0,0,0
rock,rock_49,8,1,0,0,0,0
rock,rock_49,9,0,0,0,0,0
rock,rock_49,10,0,1,0,0,0
rock,rock_49,11,0,0,0,0,0
rock,rock_49,12,1,0,0,0,0
rock,rock_49,13,0,0,0,0,0
rock,rock_49,14,0,1,0,0,0
rock,rock_49,15,0,0,0,0,0
rock,rock_50,0,1,0,0,0,0
rock,rock_50,1,0,0,1,0,0
rock,rock_50,2,0,0,1,0,0
rock,rock_50,3,0,0,0,0,0
rock,rock_50,4,0,0,0,0,0
rock,rock_50,5,0,0,1,0,0
rock,rock_50,6,0,0,1,0,0
rock,rock_50,7,0,0,0,0,0
rock,rock_50,8,1,0,0,0,0
rock,rock_50,9,0,0,1,0,0
rock,rock_50,10,0,0,1,0,0
rock,rock_50,11,0,0,1,0,0
rock,rock_50,12,1,0,0,0,0
rock,rock_50,13,0,0,1,0,0
rock,rock_50,14,0,0,1,0,0
rock,rock_50,15,0,0,1,0,0
rock,rock_51,0,0,1,0,0,0
rock,rock_51,1,0,1,0,0,0
rock,rock_51,2,0,0,0,0,0
rock,rock_51,3,0,1,0,0,0
rock,rock_51,4,0,1,1,0,0
rock,rock_51,5,0,1,0,0,0
rock,rock_51,6,0,1,0,0,0
rock,rock_51,7,0,0,0,0,0
rock,rock_51,8,0,1,1,0,0
rock,rock_51,9,0,1,0,0,0
rock,rock_51,10,0,0,0,1,0
rock,rock_51,11,0,0,1,0,0
rock,rock_51,12,0,0,0,1,0
rock,rock_51,13,0,0,0,0,1
rock,rock_51,14,0,0,0,0,1
rock,rock_51,15,0,0,0,0,0
rock,rock_52,0,1,0,0,1,0
rock,rock_52,1,0,0,0,0,0
rock,rock_52,2,1,0,0,1,0
rock,rock_52,3,0,0,0,0,0
rock,rock_52,4,0,1,1,0,0
rock,rock_52,5,0,0,0,0,0
rock,rock_52,6,1,0,0,1,0
rock,rock_52,7,0,0,0,0,0
rock,rock_52,8,1,1,0,0,0
rock,rock_52,9,0,0,0,0,0
rock,rock_52,10,1,0,0,1,0
rock,rock_52,11,0,0,0,0,0
rock,rock_52,12,0,1,1,0,0
rock,rock_52,13,0,0,0,0,0
rock,rock_52,14,1,0,0,1,0
rock,rock_52,15,0,0,0,0,0
rock,rock_53,0,0,0,0,0,0
rock,rock_53,1,0,0,0,0,0
rock,rock_53,2,0,0,0,0,0
rock,rock_53,3,0,0,0,0,0
rock,rock_53,4,0,1,0,0,0
rock,rock_53,5,1,0,0,0,0
rock,rock_53,6,0,0,0,0,0
rock,rock_53,7,0,0,0,0,0
rock,rock_53,8,0,0,0,0,0
rock,rock_53,9,1,1,1,0,0
rock,rock_53,10,0,0,0,0,0
rock,rock_53,11,0,0,0,0,0
rock,rock_53,12,0,1,0,0,0
rock,rock_53,13,0,0,0,0,0
rock,rock_53,14,1,0,0,0,0
rock,rock_53,15,0,0,0,0,0
rock,rock_54,0,0,1,0,0,0
rock,rock_54,1,1,0,0,0,0
rock,rock_54,2,1,0,1,0,0
rock,rock_54,3,1,0,0,0,0
rock,rock_54,4,0,1,0,0,0
rock,rock_54,5,0,0,0,0,0
rock,rock_54,6,1,0,0,0,0
rock,rock_54,7,0,0,0,0,0
rock,rock_54,8,0,1,0,0,0
rock,rock_54,9,0,0,0,0,0
rock,rock_54,10,1,0,0,0,0
rock,rock_54,11,1,0,0,0,0
rock,rock_54,12,0,1,0,0,0
rock,rock_54,13,0,0,0,0,0
rock,rock_54,14,1,0,0,0,0
rock,rock_54,15,0,0,0,0,0
rock,rock_55,0,1,0,0,0,0
rock,rock_55,1,0,0,0,0,0
rock,rock_55,2,0,0,0,0,0
rock,rock_55,3,0,0,0,0,0
rock,rock_55,4,0,1,1,0,0
rock,rock_55,5,0,0,0,0,0
rock,rock_55,6,0,0,0,0,0
rock,rock_55,7,0,1,0,0,0
rock,rock_55,8,0,0,0,0,0
rock,rock_55,9,0,1,0,0,0
rock,rock_55,10,1,0,0,0,0
rock,rock_55,11,1,0,0,0,0
rock,rock_55,12,0,1,0,0,0
rock,rock_55,13,0,0,0,0,0
rock,rock_55,14,0,0,0,0,0
rock,rock_55,15,0,1,0,0,0
rock,rock_56,0,1,0,0,0,0
rock,rock_56,1,0,0,0,0,0
rock,rock_56,2,0,1,0,0,0
rock,rock_56,3,0,0,0,0,0
rock,rock_56,4,1,0,0,0,0
rock,rock_56,5,1,0,0,0,0
rock,rock_56,6,0,1,0,0,0
rock,rock_56,7,0,0,0,0,0
rock,rock_56,8,1,0,0,0,0
rock,rock_56,9,0,0,0,0,0
rock,rock_56,10,0,1,0,0,0
rock,rock_56,11,1,0,0,0,0
rock,rock_56,12,0,0,0,0,0
rock,rock_56,13,1,0,0,0,0
rock,rock_56,14,0,1,0,0,0
rock,rock_56,15,0,0,0,0,0
rock,rock_57,0,0,1,0,0,1
rock,rock_57,1,0,0,0,0,0
rock,rock_57,2,0,0,0,0,0
rock,rock_57,3,0,1,0,0,1
rock,rock_57,4,0,1,0,0,1
rock,rock_57,5,0,0,0,0,0
rock,rock_57,6,0,0,0,0,0
rock,rock_57,7,0,1,0,0,1
rock,rock_57,8,0,0,0,0,1
rock,rock_57,9,0,1,0,0,0
rock,rock_57,10,0,1,0,0,0
rock,rock_57,11,0,0,0,0,0
rock,rock_57,12,0,1,0,0,0
rock,rock_57,13,0,1,0,0,0
rock,rock_57,14,0,1,0,0,0
rock,rock_57,15,0,0,0,0,0
rock,rock_58,0,0,0,0,0,0
rock,rock_58,1,0,0,0,0,0
rock,rock_58,2,0,0,0,0,0
rock,rock_58,3,0,0,0,0,0
rock,rock_58,4,0,0,0,0,0
rock,rock_58,5,0,0,0,0,0
rock,rock_58,6,0,0,0,0,0
rock,rock_58,7,0,0,0,0,0
rock,rock_58,8,0,0,1,0,0
rock,rock_58,9,0,0,0,0,0
rock,rock_58,10,0,0,0,0,0
rock,rock_58,11,0,0,0,0,0
rock,rock_58,12,0,0,0,0,0
rock,rock_58,13,0,0,1,0,0
rock,rock_58,14,0,0,0,0,0
rock,rock_58,15,0,0,1,0,0
rock,rock_59,0,0,0,0,0,0
rock,rock_59,1,0,0,0,0,0
rock,rock_59,2,0,0,0,0,0
rock,rock_59,3,0,0,0,0,0
rock,rock_59,4,0,0,0,0,0
rock,rock_59,5,0,0,0,0,0
rock,rock_59,6,0,0,0,0,0
rock,rock_59,7,0,0,0,0,0
rock,rock_59,8,0,0,0,0,0
rock,rock_59,9,0,0,0,0,0
rock,rock_59,10,0,0,0,0,0
rock,rock_59,11,0,0,0,0,0
rock,rock_59,12,0,1,0,0,0
rock,rock_59,13,0,0,0,0,0
rock,rock_59,14,0,0,0,0,0
rock,rock_59,15,0,1,0,0,0
rock,rock_60,0,0,0,0,0,0
rock,rock_60,1,0,0,0,0,0
rock,rock_60,2,0,0,0,0,0
rock,rock_60,3,0,0,0,0,0
rock,rock_60,4,0,1,1,0,0
rock,rock_60,5,0,0,0,0,0
rock,rock_60,6,0,0,0,0,0
rock,rock_60,7,0,0,0,0,0
rock,rock_60,8,0,0,0,0,0
rock,rock_60,9,0,0,0,0,0
rock,rock_60,10,0,0,0,0,0
rock,rock_60,11,0,0,0,0,0
rock,rock_60,12,0,1,1,0,0
rock,rock_60,13,0,0,0,0,0
rock,rock_60,14,0,0,0,0,0
rock,rock_60,15,0,0,0,0,0
rock,rock_61,0,1,0,0,0,0
rock,rock_61,1,0,0,0,0,0
rock,rock_61,2,1,0,0,0,0
rock,rock_61,3,0,0,0,0,0
rock,rock_61,4,0,1,1,0,0
rock,rock_61,5,0,0,0,0,0
rock,rock_61,6,0,0,1,0,0
rock,rock_61,7,0,1,0,0,0
rock,rock_61,8,1,1,0,0,0
rock,rock_61,9,0,0,0,0,0
rock,rock_61,10,1,0,0,0,0
rock,rock_61,11,0,0,0,0,0
rock,rock_61,12,0,1,0,0,0
rock,rock_61,13,0,0,0,0,0
rock,rock_61,14,1,0,0,0,0
rock,rock_61,15,0,0,0,0,0
rock,rock_62,0,0,0,0,0,0
rock,rock_62,1,0,0,0,0,0
rock,rock_62,2,0,1,0,0,0
rock,rock_62,3,0,1,0,0,0
rock,rock_62,4,0,1,0,0,0
rock,rock_62,5,0,1,0,0,0
rock,rock_62,6,0,0,0,0,1
rock,rock_62,7,0,0,0,0,1
rock,rock_62,8,1,0,0,0,0
rock,rock_62,9,0,0,0,0,0
rock,rock_62,10,0,0,0,0,0
rock,rock_62,11,0,0,0,0,0
rock,rock_62,12,0,0,0,0,0
rock,rock_62,13,0,0,0,0,0
rock,rock_62,14,0,0,0,0,0
rock,rock_62,15,0,0,0,0,0
rock,rock_63,0,0,0,0,0,0
rock,rock_63,1,0,0,0,0,0
rock,rock_63,2,0,0,0,0,0
rock,rock_63,3,0,0,0,0,0
rock,rock_63,4,0,0,0,0,0
rock,rock_63,5,0,0,0,0,0
rock,rock_63,6,0,0,0,0,0
rock,rock_63,7,0,0,0,0,0
rock,rock_63,8,0,0,0,0,0
rock,rock_63,9,0,0,0,0,0
rock,rock_63,10,0,0,0,0,0
rock,rock_63,11,0,0,0,0,0
rock,rock_63,12,0,1,0,0,0
rock,rock_63,13,0,0,0,1,0
rock,rock_63,14,0,0,0,0,1
rock,rock_63,15,0,0,0,1,0
rock,rock_64,0,0,0,1,0,0
rock,rock_64,1,0,1,0,0,0
rock,rock_64,2,0,0,0,0,0
rock,rock_64,3,0,0,1,0,0
rock,rock_64,4,0,1,0,0,0
rock,rock_64,5,0,0,1,0,0
rock,rock_64,6,0,0,0,0,0
rock,rock_64,7,1,1,0,0,0
rock,rock_64,8,0,1,0,0,0
rock,rock_64,9,0,0,0,0,0
rock,rock_64,10,1,0,0,0,0
rock,rock_64,11,0,1,0,0,0
rock,rock_64,12,0,0,0,0,0
rock,rock_64,13,0,0,0,0,0
rock,rock_64,14,0,1,0,0,0
rock,rock_64,15,1,0,0,0,0
rock,rock_65,0,1,0,0,0,0
rock,rock_65,1,1,0,0,0,0
rock,rock_65,2,0,0,0,0,0
rock,rock_65,3,1,0,0,0,0
rock,rock_65,4,0,1,0,0,0
rock,rock_65,5,1,0,0,0,0
rock,rock_65,6,1,0,0,0,0
rock,rock_65,7,0,1,0,0,0
rock,rock_65,8,0,1,0,0,0
rock,rock_65,9,0,1,0,0,0
rock,rock_65,10,0,0,0,1,0
rock,rock_65,11,0,0,0,1,0
rock,rock_65,12,1,0,0,0,0
rock,rock_65,13,1,0,0,0,0
rock,rock_65,14,0,0,0,0,0
rock,rock_65,15,1,0,0,0,0
rock,rock_66,0,1,0,0,0,0
rock,rock_66,1,0,0,0,0,0
rock,rock_66,2,0,1,0,0,0
rock,rock_66,3,0,0,0,0,0
rock,rock_66,4,1,0,0,0,0
rock,rock_66,5,1,0,0,0,0
rock,rock_66,6,0,1,0,0,0
rock,rock_66,7,0,0,0,0,0
rock,rock_66,8,0,1,0,0,0
rock,rock_66,9,0,1,0,0,0
rock,rock_66,10,0,1,0,0,0
rock,rock_66,11,0,1,0,0,0
rock,rock_66,12,0,0,0,1,0
rock,rock_66,13,0,0,0,1,0
rock,rock_66,14,0,0,0,0,1
rock,rock_66,15,0,0,0,0,1
rock,rock_67,0,0,0,0,0,0
rock,rock_67,1,0,0,0,0,0
rock,rock_67,2,0,1,0,0,0
rock,rock_67,3,0,0,0,0,0
rock,rock_67,4,0,0,0,0,0
rock,rock_67,5,0,0,0,1,0
rock,rock_67,6,0,0,0,0,0
rock,rock_67,7,0,1,0,0,0
rock,rock_67,8,0,0,0,0,0
rock,rock_67,9,0,0,0,1,0
rock,rock_67,10,0,0,0,1,0
rock,rock_67,11,0,0,0,1,0
rock,rock_67,12,0,0,0,1,0
rock,rock_67,13,0,0,0,0,1
rock,rock_67,14,0,0,0,0,1
rock,rock_67,15,0,0,0,0,0
rock,rock_68,0,1,1,0,0,1
rock,rock_68,1,0,0,0,0,0
rock,rock_68,2,1,1,0,0,1
rock,rock_68,3,0,0,0,0,0
rock,rock_68,4,1,1,0,0,1
rock,rock_68,5,0,0,0,0,0
rock,rock_68,6,1,1,0,0,1
rock,rock_68,7,0,1,0,0,0
rock,rock_68,8,0,1,1,0,0
rock,rock_68,9,0,1,0,0,0
rock,rock_68,10,0,0,0,1,0
rock,rock_68,11,0,1,0,0,0
rock,rock_68,12,0,1,1,0,0
rock,rock_68,13,0,0,0,0,1
rock,rock_68,14,0,0,0,0,1
rock,rock_68,15,1,0,0,0,0
rock,rock_69,0,0,0,0,0,0
rock,rock_69,1,0,0,0,0,0
rock,rock_69,2,0,0,0,0,0
rock,rock_69,3,0,0,0,0,0
rock,rock_69,4,0,0,0,0,0
rock,rock_69,5,0,0,0,0,0
rock,rock_69,6,0,0,0,0,0
rock,rock_69,7,0,0,0,0,0
rock,rock_69,8,0,0,0,1,1
rock,rock_69,9,0,0,0,1,1
rock,rock_69,10,1,0,0,0,0
rock,rock_69,11,0,0,0,0,0
rock,rock_69,12,0,0,0,1,1
rock,rock_69,13,0,0,0,1,1
rock,rock_69,14,1,0,0,0,0
rock,rock_69,15,0,0,0,0,0
rock,rock_70,0,1,0,0,0,0
rock,rock_70,1,0,0,0,0,0
rock,rock_70,2,0,0,0,0,0
rock,rock_70,3,0,0,0,0,0
rock,rock_70,4,0,0,1,0,0
rock,rock_70,5,0,0,1,0,0
rock,rock_70,6,1,0,0,0,0
rock,rock_70,7,0,0,0,0,0
rock,rock_70,8,0,1,0,0,0
rock,rock_70,9,0,0,0,0,0
rock,rock_70,10,0,0,1,0,0
rock,rock_70,11,0,0,0,0,0
rock,rock_70,12,0,0,0,0,0
rock,rock_70,13,0,0,1,0,0
rock,rock_70,14,1,0,0,0,0
rock,rock_70,15,1,0,0,0,0
rock,rock_71,0,0,0,1,0,0
rock,rock_71,1,0,0,0,0,0
rock,rock_71,2,0,0,0,0,1
rock,rock_71,3,0,1,0,0,0
rock,rock_71,4,0,0,1,1,0
rock,rock_71,5,0,1,0,0,0
rock,rock_71,6,0,0,0,0,0
rock,rock_71,7,0,1,0,0,0
rock,rock_71,8,0,1,1,0,0
rock,rock_71,9,0,1,0,0,0
rock,rock_71,10,0,0,0,0,0
rock,rock_71,11,0,1,0,0,0
rock,rock_71,12,0,1,0,0,0
rock,rock_71,13,1,0,0,0,0
rock,rock_71,14,0,0,0,0,0
rock,rock_71,15,0,0,0,0,0
rock,rock_72,0,0,1,0,0,0
rock,rock_72,1,0,0,0,0,0
rock,rock_72,2,1,0,0,0,0
rock,rock_72,3,0,0,0,0,0
rock,rock_72,4,1,1,0,0,0
rock,rock_72,5,0,0,0,0,0
rock,rock_72,6,0,0,0,0,0
rock,rock_72,7,1,0,0,0,0
rock,rock_72,8,0,1,0,0,0
rock,rock_72,9,0,0,0,0,0
rock,rock_72,10,1,0,0,0,0
rock,rock_72,11,0,1,0,0,0
rock,rock_72,12,0,1,1,0,0
rock,rock_72,13,0,1,0,0,0
rock,rock_72,14,0,0,0,1,0
rock,rock_72,15,0,0,0,1,0
rock,rock_73,0,1,0,1,0,0
rock,rock_73,1,0,0,1,0,0
rock,rock_73,2,0,0,1,0,0
rock,rock_73,3,1,0,1,0,0
rock,rock_73,4,0,1,1,0,0
rock,rock_73,5,1,0,1,0,0
rock,rock_73,6,0,0,1,0,0
rock,rock_73,7,1,0,1,0,0
rock,rock_73,8,1,0,1,0,0
rock,rock_73,9,0,0,1,0,0
rock,rock_73,10,0,0,1,0,0
rock,rock_73,11,1,0,1,0,0
rock,rock_73,12,0,1,1,0,0
rock,rock_73,13,0,0,1,0,0
rock,rock_73,14,0,0,1,0,0
rock,rock_73,15,1,0,1,0,0
rock,rock_74,0,1,0,0,0,0
rock,rock_74,1,1,1,0,0,0
rock,rock_74,2,0,1,0,0,0
rock,rock_74,3,0,0,0,0,0
rock,rock_74,4,0,1,0,0,0
rock,rock_74,5,0,0,0,0,0
rock,rock_74,6,0,0,0,0,0
rock,rock_74,7,0,1,0,0,0
rock,rock_74,8,0,0,1,0,0
rock,rock_74,9,0,0,0,0,0
rock,rock_74,10,1,0,1,0,0
rock,rock_74,11,1,0,0,0,0
rock,rock_74,12,0,1,1,0,0
rock,rock_74,13,0,0,0,0,0
rock,rock_74,14,0,0,1,0,0
rock,rock_74,15,1,0,0,0,0
rock,rock_75,0,0,0,0,0,0
rock,rock_75,1,0,0,0,0,0
rock,rock_75,2,0,0,0,0,0
rock,rock_75,3,0,0,0,0,0
rock,rock_75,4,0,0,1,0,0
rock,rock_75,5,0,0,0,0,0
rock,rock_75,6,1,0,0,0,0
rock,rock_75,7,0,0,0,0,0
rock,rock_75,8,0,0,1,0,0
rock,rock_75,9,0,0,0,0,0
rock,rock_75,10,0,1,0,0,0
rock,rock_75,11,0,1,0,0,0
rock,rock_75,12,0,1,0,0,0
rock,rock_75,13,0,1,0,0,0
rock,rock_75,14,1,1,0,0,0
rock,rock_75,15,0,1,0,0,0
rock,rock_76,0,0,0,0,0,0
rock,rock_76,1,0,0,0,0,0
rock,rock_76,2,0,0,1,0,0
rock,rock_76,3,0,0,1,0,0
rock,rock_76,4,0,1,0,0,0
rock,rock_76,5,0,0,0,0,0
rock,rock_76,6,0,0,0,0,0
rock,rock_76,7,1,0,1,0,0
rock,rock_76,8,1,0,0,0,0
rock,rock_76,9,0,0,1,0,0
rock,rock_76,10,0,0,1,0,0
rock,rock_76,11,0,0,1,0,0
rock,rock_76,12,0,0,0,0,0
rock,rock_76,13,0,0,0,0,0
rock,rock_76,14,0,0,1,0,0
rock,rock_76,15,0,0,1,0,0
rock,rock_77,0,1,1,0,0,1
rock,rock_77,1,0,0,0,0,0
rock,rock_77,2,1,1,0,0,1
rock,rock_77,3,0,0,0,0,0
rock,rock_77,4,1,1,0,0,1
rock,rock_77,5,0,0,0,0,0
rock,rock_77,6,1,1,0,0,1
rock,rock_77,7,0,0,0,0,0
rock,rock_77,8,1,1,0,0,1
rock,rock_77,9,0,0,0,0,0
rock,rock_77,10,1,1,0,0,1
rock,rock_77,11,0,0,0,0,0
rock,rock_77,12,0,1,0,0,0
rock,rock_77,13,0,1,0,0,0
rock,rock_77,14,0,1,0,0,0
rock,rock_77,15,0,1,0,0,0
rock,rock_78,0,0,0,0,0,0
rock,rock_78,1,0,0,0,0,0
rock,rock_78,2,1,0,0,0,0
rock,rock_78,3,0,0,0,0,0
rock,rock_78,4,0,1,0,0,1
rock,rock_78,5,0,0,0,0,0
rock,rock_78,6,0,0,0,0,0
rock,rock_78,7,1,0,0,0,0
rock,rock_78,8,0,0,0,0,1
rock,rock_78,9,0,1,0,0,0
rock,rock_78,10,0,0,0,0,0
rock,rock_78,11,0,1,0,0,0
rock,rock_78,12,0,1,0,0,0
rock,rock_78,13,0,1,0,0,0
rock,rock_78,14,0,0,0,0,0
rock,rock_78,15,0,0,0,0,0
rock,rock_79,0,0,0,0,0,0
rock,rock_79,1,0,1,0,0,0
rock,rock_79,2,1,0,0,0,0
rock,rock_79,3,1,1,0,0,0
rock,rock_79,4,0,0,0,0,0
rock,rock_79,5,0,0,0,0,0
rock,rock_79,6,0,0,0,0,0
rock,rock_79,7,0,1,0,0,0
rock,rock_79,8,0,0,0,0,0
rock,rock_79,9,0,0,0,0,0
rock,rock_79,10,1,0,1,0,0
rock,rock_79,11,0,0,0,0,0
rock,rock_79,12,0,1,0,0,0
rock,rock_79,13,0,0,0,0,0
rock,rock_79,14,0,0,0,0,0
rock,rock_79,15,0,0,0,0,0
rock,rock_80,0,1,0,1,0,0
rock,rock_80,1,0,0,0,0,0
rock,rock_80,2,0,0,0,0,0
rock,rock_80,3,0,0,0,0,0
rock,rock_80,4,1,1,1,0,0
rock,rock_80,5,0,0,0,0,0
rock,rock_80,6,0,0,0,0,0
rock,rock_80,7,0,0,0,0,0
rock,rock_80,8,1,0,1,0,0
rock,rock_80,9,0,0,0,0,0
rock,rock_80,10,0,0,0,0,0
rock,rock_80,11,0,0,0,0,0
rock,rock_80,12,1,1,1,0,0
rock,rock_80,13,0,0,0,0,0
rock,rock_80,14,0,0,0,0,0
rock,rock_80,15,0,0,0,0,0
rock,rock_81,0,0,0,0,0,0
rock,rock_81,1,0,0,0,0,0
rock,rock_81,2,1,0,0,0,0
rock,rock_81,3,0,0,0,0,0
rock,rock_81,4,0,1,0,0,0
rock,rock_81,5,0,0,0,0,0
rock,rock_81,6,0,0,0,0,0
rock,rock_81,7,0,1,0,0,0
rock,rock_81,8,1,0,0,0,0
rock,rock_81,9,0,1,0,0,0
rock,rock_81,10,0,0,0,0,0
rock,rock_81,11,0,1,0,0,0
rock,rock_81,12,0,1,0,0,0
rock,rock_81,13,0,0,0,1,0
rock,rock_81,14,0,0,0,0,1
rock,rock_81,15,0,0,0,0,0
rock,rock_82,0,0,0,0,0,0
rock,rock_82,1,0,0,0,0,0
rock,rock_82,2,0,0,0,0,0
rock,rock_82,3,0,0,0,0,0
rock,rock_82,4,0,0,1,0,0
rock,rock_82,5,0,0,0,0,0
rock,rock_82,6,0,0,0,0,0
rock,rock_82,7,0,0,0,0,0
rock,rock_82,8,0,1,1,0,0
rock,rock_82,9,0,1,0,0,0
rock,rock_82,10,0,0,0,1,0
rock,rock_82,11,0,0,0,1,0
rock,rock_82,12,0,0,0,1,0
rock,rock_82,13,0,0,0,1,0
rock,rock_82,14,0,0,0,0,1
rock,rock_82,15,0,0,0,0,1
rock,rock_83,0,1,0,0,0,0
rock,rock_83,1,0,0,0,0,0
rock,rock_83,2,0,0,0,0,0
rock,rock_83,3,0,1,0,0,0
rock,rock_83,4,1,0,0,0,0
rock,rock_83,5,0,0,0,0,0
rock,rock_83,6,0,0,0,0,0
rock,rock_83,7,0,1,0,0,0
rock,rock_83,8,1,0,0,0,0
rock,rock_83,9,0,0,0,0,0
rock,rock_83,10,0,0,0,0,0
rock,rock_83,11,0,0,0,0,0
rock,rock_83,12,0,0,0,0,0
rock,rock_83,13,0,1,0,0,0
rock,rock_83,14,0,0,0,0,0
rock,rock_83,15,0,1,0,0,0
rock,rock_84,0,0,1,0,0,0
rock,rock_84,1,0,1,0,0,0
rock,rock_84,2,0,1,0,0,0
rock,rock_84,3,0,1,0,0,0
rock,rock_84,4,0,1,0,0,0
rock,rock_84,5,0,1,0,0,0
rock,rock_84,6,0,1,0,0,0
rock,rock_84,7,1,0,0,0,0
rock,rock_84,8,0,1,0,0,1
rock,rock_84,9,1,0,0,0,0
rock,rock_84,10,0,1,0,0,1
rock,rock_84,11,1,0,0,0,0
rock,rock_84,12,1,1,0,0,1
rock,rock_84,13,0,0,0,0,0
rock,rock_84,14,0,1,0,0,1
rock,rock_84,15,0,0,0,0,0
rock,rock_85,0,0,0,0,0,1
rock,rock_85,1,1,0,0,0,0
rock,rock_85,2,0,1,0,0,1
rock,rock_85,3,1,0,0,0,0
rock,rock_85,4,0,0,0,0,1
rock,rock_85,5,1,0,0,0,0
rock,rock_85,6,0,0,0,1,1
rock,rock_85,7,1,0,0,0,0
rock,rock_85,8,0,0,0,0,1
rock,rock_85,9,1,0,0,0,0
rock,rock_85,10,0,1,0,0,1
rock,rock_85,11,1,0,0,0,0
rock,rock_85,12,0,0,0,0,1
rock,rock_85,13,1,0,0,0,0
rock,rock_85,14,0,0,0,1,1
rock,rock_85,15,1,0,0,0,0
rock,rock_86,0,0,0,0,0,0
rock,rock_86,1,0,0,0,0,0
rock,rock_86,2,0,0,0,0,0
rock,rock_86,3,0,0,0,0,0
rock,rock_86,4,0,0,0,0,0
rock,rock_86,5,0,0,0,0,0
rock,rock_86,6,0,0,0,0,0
rock,rock_86,7,0,0,0,0,0
rock,rock_86,8,0,0,0,0,0
rock,rock_86,9,0,0,0,0,0
rock,rock_86,10,0,0,0,0,0
rock,rock_86,11,0,0,0,1,0
rock,rock_86,12,0,0,0,1,0
rock,rock_86,13,0,0,0,0,1
rock,rock_86,14,0,0,0,0,1
rock,rock_86,15,0,0,0,0,0
rock,rock_87,0,0,0,0,0,0
rock,rock_87,1,0,0,0,0,0
rock,rock_87,2,0,0,0,0,0
rock,rock_87,3,0,0,0,0,0
rock,rock_87,4,0,0,1,0,0
rock,rock_87,5,0,0,0,0,0
rock,rock_87,6,0,0,0,0,0
rock,rock_87,7,0,0,0,0,0
rock,rock_87,8,1,1,0,0,1
rock,rock_87,9,0,0,0,0,0
rock,rock_87,10,1,0,0,0,1
rock,rock_87,11,0,0,0,0,0
rock,rock_87,12,1,1,0,0,1
rock,rock_87,13,0,0,0,0,0
rock,rock_87,14,1,0,0,0,1
rock,rock_87,15,0,1,0,0,0
rock,rock_88,0,0,1,0,0,0
rock,rock_88,1,0,1,0,0,0
rock,rock_88,2,0,1,0,0,0
rock,rock_88,3,0,1,0,0,0
